RAdeg,DEdeg,Umag,Bmag,Vmag,Imag,Jmag,Hmag,Ksmag,[3.6],[4.5],[5.8],[8.0],[24],SpClass,GeneralClass
76.1424,-67.8726,-0.36699999999999805,1.546999999999999,-0.06799999999999831,-0.7279999999999984,-2.131999999999998,-3.254999999999999,-4.189,-5.959,-6.737599999999999,-7.4704999999999995,-8.3606,-11.0229,UNK,Other
76.2154,-66.6354,-3.88,-2.850999999999999,-3.4309999999999996,-4.332999999999999,-4.536,-5.3469999999999995,-6.296999999999999,-8.029499999999999,-8.647499999999999,-9.451699999999999,-10.5577,-14.9218,YSO,DSS
76.2635,-69.4074,,,,,-6.078999999999999,-7.167,,-8.396899999999999,-8.312899999999999,-8.4171,-8.8528,-8.9595,CAGB,DSS
76.482,-67.3692,,,,,-4.3919999999999995,-5.939,-6.805999999999999,-8.3514,-8.6982,-9.0975,-9.4973,-10.0316,CAGB,DSS
76.4927,-68.1566,,0.34899999999999864,-1.4300000000000002,-2.9680000000000004,-3.84,-4.631,-5.051,-5.335899999999999,-5.9696,-6.4777000000000005,-7.6815999999999995,-11.4398,YSO,DSS
76.5315,-71.6967,,,,,-5.882,-7.132999999999999,-8.032,-8.6866,-9.0452,-9.365499999999999,-9.6458,-10.1886,CAGB,DSS
76.5525,-64.927,,,,,-5.559999999999999,-6.549999999999999,-6.929,-7.598799999999999,-7.6228,-7.776399999999999,-7.9077,,CAGB,DSS
76.5788,-64.9363,,,,,-5.85,-6.84,-7.227,-7.655999999999999,-7.552199999999999,-7.728,-8.0148,,CAGB,DSS
76.5838,-64.9161,,,,,-6.661,-7.814,-8.434,-9.194099999999999,-9.1054,-9.188699999999999,-9.751999999999999,-9.8673,CAGB,DSS
76.6236,-68.9263,,,,,-5.645,-6.916,-7.507999999999999,-8.28,-8.1097,-7.9885,-8.6496,-8.5198,CAGB,DSS
76.6633,-68.3693,-6.62,-5.845000000000001,-5.748,-5.56,-5.421999999999999,-5.424999999999999,-5.423,-5.4564,-5.4772,-5.607999999999999,-5.947699999999999,-11.9525,BSG,Other
76.7895,-68.9806,,,,,-5.885,-7.372,-8.463,-9.969,-10.1352,-10.314,-10.747399999999999,-10.959299999999999,CAGB,DSS
76.8082,-67.8129,,,,,-1.8969999999999985,-3.138,-4.023999999999999,-6.294599999999999,-7.195,-8.833499999999999,-10.9407,-15.2629,PAGB,DSS
76.9707,-68.2129,,,,,-3.01,-4.799999999999999,-6.388999999999999,-8.6038,-9.2571,-9.8395,-10.3126,-11.0411,CAGB,DSS
76.9974,-68.6572,,0.9640000000000006,-2.0389999999999984,-4.109000000000001,-5.221,-6.202999999999999,-6.561999999999999,-7.339599999999999,-7.9551,-8.601799999999999,-9.552999999999999,-11.697299999999998,OAGB,DSS
77.1097,-68.5208,,3.084999999999999,0.909000000000002,-2.787999999999999,-3.177999999999999,-5.200999999999999,-6.776,-9.1558,-9.6379,-10.1546,-10.602,-11.1569,CAGB,DSS
77.1276,-69.3771,-4.245,-4.336,-4.444,-5.053,-6.059999999999999,-6.978,-7.43,-8.0329,-8.2708,-8.6325,-10.1119,-13.1572,PAGB,DSS
77.1516,-69.7209,1.9960000000000016,1.5280000000000007,-1.651999999999998,-3.639,-5.536999999999999,-6.615,-7.103,-7.7341,-7.6843,-7.8751,-8.3445,-9.156799999999999,CAGB,DSS
77.3608,-69.1157,-0.25999999999999873,-1.3559999999999997,-2.9549999999999987,-5.3020000000000005,-6.911,-7.812999999999999,-8.135,-8.293899999999999,-8.1512,-8.2956,-8.3295,-8.5921,OAGB,DSS
77.3734,-69.1307,,-4.279999999999999,-3.809999999999999,,-5.369999999999999,-5.764999999999999,-5.901,,-6.628,-7.1114,-7.917199999999999,-10.1332,OAGB,DSS
77.6182,-68.7421,,,,,-3.1630000000000003,-5.3870000000000005,-7.1739999999999995,-8.5853,-9.5456,-10.2929,-10.9536,-12.0954,CAGB,DSS
77.7461,-68.9372,-0.33400000000000035,-0.8310000000000011,-3.0339999999999994,-6.0680000000000005,-7.706999999999999,-8.667,-8.991999999999999,-9.401399999999999,-9.3345,-9.604199999999999,-9.9253,-11.6904,OAGB,DSS
78.0381,-71.1138,-4.746999999999999,-4.327999999999999,-4.4590000000000005,-4.7299999999999995,-4.805,-5.327999999999999,-6.413,-8.4109,-9.1935,-9.9191,-11.032699999999998,-13.8089,YSO,DSS
78.0563,-68.6563,,0.2810000000000008,-0.9849999999999999,-4.565,-6.244,-7.186,-7.555,-7.8407,-7.3978,-8.027999999999999,-8.4462,-10.4934,OAGB,DSS
78.1175,-69.1323,-3.246999999999999,-2.2060000000000013,-2.5719999999999996,-2.5039999999999982,-2.8919999999999995,-3.408999999999999,-4.244999999999999,-6.09,-6.722199999999999,-8.4134,-10.256499999999999,-14.8769,PAGB,DSS
78.2576,-69.5642,,,,,,-2.0799999999999983,,-2.6784999999999997,-4.8148,-7.8246,-10.6569,-15.1977,CAGB,DSS
78.2769,-69.1629,,,,,-4.3629999999999995,-6.218,-7.628,-9.2053,-9.891,-10.4378,-10.9161,-11.694099999999999,CAGB,DSS
78.4162,-66.648,1.6590000000000018,0.18800000000000083,-1.6059999999999985,-4.627,-6.260999999999999,-7.203999999999999,-7.529999999999999,-7.754199999999999,-7.769399999999999,-7.9252,-8.1612,-9.485999999999999,OAGB,DSS
78.4226,-65.4744,,,,,-7.107999999999999,-8.024,-8.291,-8.5269,-8.3475,-8.529399999999999,-8.5768,-8.735199999999999,OAGB,DSS
78.4283,-67.4031,-5.876,-5.042,-5.274,-5.5200000000000005,-5.591999999999999,-5.677,-5.833,-5.511799999999999,-5.5901,-5.700799999999999,-6.0618,-13.2457,BSG,Other
78.4514,-67.0908,,,,,-0.46000000000000085,-1.4420000000000002,-2.507999999999999,-4.3643,-5.138999999999999,-5.995199999999999,-7.0725,-11.0062,HII,Other
78.5514,-68.8495,1.3410000000000004,0.31700000000000217,-1.206,-4.473,-6.189,-7.151,-7.452999999999999,-7.649099999999999,-7.642799999999999,-7.8384,-7.999699999999999,-9.339,OAGB,DSS
78.5756,-69.2098,-3.008,-3.8680000000000003,-4.174,-4.78,-5.430999999999999,-5.885,-6.427,-8.3821,-9.1325,-9.8524,-10.681,-12.512799999999999,RVTau,Other
78.7059,-67.2061,2.4539999999999997,2.3529999999999998,1.9260000000000015,0.13800000000000123,-1.088000000000001,-3.311,-5.317,-8.11,-9.2214,-10.1409,-11.1204,-15.0306,YSO,DSS
78.7214,-69.2899,0.6739999999999988,-1.0430000000000008,-2.6999999999999997,-4.039000000000001,-5.039999999999999,-5.808999999999999,-6.006,-6.3759,-6.7463,-7.577399999999999,-8.9986,-12.3899,PAGB,DSS
78.8601,-67.8575,1.3480000000000019,0.07500000000000129,-1.7249999999999983,-5.013000000000001,-6.388,-7.269,-7.632,-7.9277999999999995,-7.768599999999999,-7.928699999999999,-8.034799999999999,,STAR,Other
79.0521,-70.8251,1.5379999999999996,0.3220000000000012,-1.4789999999999996,-4.736999999999999,-6.2620000000000005,-7.164999999999999,-7.443,-7.7448,-7.6876999999999995,-7.8406,-8.037899999999999,-9.2434,OAGB,DSS
79.0779,-71.8998,,,,,,-2.312000000000001,,-6.914299999999999,-8.148299999999999,-9.319899999999999,-10.9087,-15.5536,GAL,Other
79.4466,-68.3119,,0.950999999999999,-0.9989999999999992,-3.876,-5.382999999999999,-6.344999999999999,-6.618,-6.8421,-6.9354,-7.117099999999999,-7.827499999999999,-9.6821,OAGB,DSS
79.5331,-71.8649,1.6410000000000011,-0.9719999999999993,-2.9859999999999993,-5.252,-6.546999999999999,-7.573,-7.9399999999999995,-8.3369,-8.3195,-8.462299999999999,-8.6564,-9.1373,STAR,Other
79.546,-67.4469,-0.6319999999999986,-1.7900000000000007,-3.6220000000000003,-6.795000000000001,-8.155999999999999,-9.087,-9.456,-9.732099999999999,-9.597,-9.8872,-10.045,-11.587299999999999,OAGB,DSS
79.636,-69.4238,,1.6820000000000006,-1.5419999999999985,-4.5360000000000005,-6.263999999999999,-7.433999999999999,-8.087,-8.7569,-8.5933,-8.5373,-9.0475,-9.3493,CAGB,DSS
79.6887,-70.093,1.2890000000000008,0.41500000000000115,-1.2449999999999979,-2.9869999999999988,-3.863999999999999,-4.301,-4.530999999999999,-5.8149,-6.982799999999999,-9.0953,-11.3382,-15.1075,PAGB,DSS
79.6894,-69.0561,-3.3470000000000004,-3.0999999999999996,-3.931999999999999,-4.335,-4.981999999999999,-5.346,-5.862,-7.728899999999999,-8.3772,-8.9511,-9.8303,-11.7899,RVTau,Other
79.7857,-69.3873,2.014000000000002,1.0750000000000013,-2.4650000000000003,-5.1000000000000005,-6.737,-7.866999999999999,-8.466,-8.986799999999999,-8.857,-8.920499999999999,-9.447899999999999,-9.9942,CAGB,DSS
79.7945,-69.5628,,,,,-6.741999999999999,-7.964,-8.66,-9.3629,-9.142299999999999,-9.040899999999999,-9.675099999999999,-10.8,CAGB,DSS
79.9368,-69.5,0.8169999999999995,-0.3179999999999994,-1.2180000000000004,-4.559,-5.978999999999999,-6.902999999999999,-7.235999999999999,-7.4862,-7.438599999999999,-7.608599999999999,-7.803599999999999,,STAR,Other
80.0597,-70.492,1.364,-0.5110000000000008,-2.1510000000000002,-4.6160000000000005,-5.991999999999999,-6.949,-7.2379999999999995,-7.406699999999999,-7.4696,-7.6256,-7.8627,-9.1497,OAGB,DSS
80.1,-69.9065,-0.4210000000000001,-0.5460000000000009,-1.6630000000000007,-2.5429999999999997,-2.889999999999999,-3.583,-4.716999999999999,-7.196899999999999,-8.1797,-9.0184,-10.0481,-14.9126,YSO,DSS
80.216,-69.5689,,,,,-6.161999999999999,-7.109999999999999,-7.436,-7.6881,-7.7120999999999995,-7.900699999999999,-8.297699999999999,-10.156699999999999,OAGB,DSS
80.2185,-70.1599,-0.8909999999999989,-1.2369999999999999,-2.392,-1.4309999999999978,-2.5519999999999996,-2.914999999999999,-4.2509999999999994,-6.789999999999999,-7.825699999999999,-9.3498,-11.1075,-15.2212,CPN,Other
80.257,-69.2381,1.1760000000000013,-0.8890000000000009,-2.5369999999999995,-5.261,-6.802,-7.711,-8.0,-8.288,-8.1809,-8.4025,-9.094299999999999,-11.1101,OAGB,DSS
80.45,-70.1659,-2.0969999999999986,-0.558999999999999,-3.4789999999999996,-4.424,-5.1579999999999995,-5.700999999999999,-6.626999999999999,-8.6652,-9.5392,-10.2959,-11.0742,-12.553,RCrB,Other
80.4554,-70.0763,-1.3460000000000008,-2.7889999999999997,-2.754,-3.7609999999999997,-4.167999999999999,-4.747999999999999,-4.918999999999999,-6.256599999999999,-7.097099999999999,-7.9618,-8.9752,-11.3256,RVTau,Other
80.5288,-71.8383,0.7000000000000022,-0.33299999999999996,-1.988,-4.800999999999999,-6.116,-7.048,-7.317,-7.5168,-7.563599999999999,-7.784599999999999,-8.841999999999999,-10.8154,OAGB,DSS
80.5956,-68.6836,-0.7040000000000013,0.6880000000000008,-0.04700000000000107,-0.40599999999999925,-2.9459999999999997,-3.856,-4.853,-6.6454,-7.2448,-8.559899999999999,-10.0863,-13.5999,YSO,DSS
80.675,-69.2572,,2.479000000000001,1.4589999999999992,-0.7820000000000005,-2.725999999999999,-4.917,-6.709999999999999,-8.818,-9.5847,-10.191699999999999,-10.753799999999998,-11.6916,CAGB,DSS
80.729,-69.6145,,-0.48099999999999965,-1.8849999999999985,-4.430000000000001,-5.780999999999999,-6.747999999999999,-7.0809999999999995,-7.3384,-7.4483,-7.6753,-8.1623,-10.012,OAGB,DSS
80.88,-69.068,-2.288999999999999,-1.4329999999999978,-1.6020000000000008,-1.1310000000000007,,,-3.453999999999999,-5.164899999999999,-6.069599999999999,-6.786199999999999,-8.3784,-11.758099999999999,OPN,Other
80.9631,-68.1201,,0.6339999999999988,-2.0689999999999995,,-5.526,-6.238999999999999,-6.732999999999999,-8.278599999999999,-9.1907,-9.930399999999999,-10.8707,-16.6174,YSO,DSS
80.9747,-71.5789,,,,,,-2.9299999999999997,-5.542999999999999,-8.7468,-9.873199999999999,-10.7881,-11.6837,-15.227,YSO,DSS
81.022,-68.3006,,,,,-3.4019999999999992,-5.176,-6.735999999999999,-8.9462,-9.3896,-9.803799999999999,-10.2393,-10.9218,CAGB,DSS
81.0555,-68.4998,,,,,-4.282,-6.006,-7.462,-9.4276,-10.2601,-11.0824,-12.0961,-16.0946,HII,Other
81.189,-69.2682,,2.305999999999999,-1.177,-4.130999999999999,-6.259,-7.616,-8.593,-9.4642,-9.956199999999999,-10.3982,-10.6828,-11.4693,CAGB,DSS
81.2411,-67.4162,-4.507000000000001,-4.018000000000001,-4.053999999999999,-4.297,-4.603999999999999,-5.244999999999999,-6.007,-7.520199999999999,-8.0829,-8.5415,-9.1557,-10.8672,YSO,DSS
81.3312,-70.9028,-2.535000000000001,-3.3420000000000005,-3.752999999999999,-4.357,-4.2989999999999995,-4.690999999999999,-5.061,-7.6256,-8.4024,-9.0273,-9.8606,-11.9292,RVTau,Other
81.4439,-66.2365,,,,,,-3.0599999999999987,-5.5969999999999995,-8.594999999999999,-9.7653,-10.622699999999998,-11.6369,-15.632,YSO,DSS
81.5557,-68.7876,1.449000000000001,0.4970000000000019,-0.8129999999999993,-1.4439999999999995,-2.863999999999999,-3.5519999999999996,-4.379,-6.1389,-6.9323999999999995,-8.318,-10.3375,-14.8398,YSO,DSS
81.5838,-69.6507,2.4849999999999985,0.9010000000000018,-1.0850000000000013,-4.417000000000001,-6.257999999999999,-7.138999999999999,-7.418999999999999,-7.8734,-7.7036999999999995,-7.9803,-8.300099999999999,-10.220699999999999,OAGB,DSS
81.6134,-66.7163,-3.1770000000000005,-3.263,-4.034999999999999,-4.619000000000001,-4.934999999999999,-5.3759999999999994,-5.777999999999999,-7.368699999999999,-8.2325,-9.0282,-9.997,-11.9987,PAGB,DSS
81.7794,-70.3339,-3.864,-2.9990000000000006,-2.995999999999999,-2.864999999999999,,,,-7.0799,-7.834099999999999,-8.347199999999999,-9.032499999999999,-10.9566,PAGB,DSS
81.8468,-71.4071,1.6500000000000015,2.24,1.539000000000001,0.4159999999999999,-1.1900000000000013,,-2.6129999999999995,-4.669599999999999,-5.069099999999999,-7.5024,-9.3508,-14.4522,YSO,DSS
81.8986,-69.1489,-2.9479999999999995,-2.141,-2.3179999999999983,-3.069999999999999,-3.458,-4.049999999999999,-5.635,-8.567599999999999,-9.759599999999999,-10.7327,-11.9469,-14.383299999999998,PAGB,DSS
81.9113,-69.4792,-2.2249999999999988,-4.253,-6.146,-7.989,-9.187,-10.003,-10.302,-10.4956,-10.3316,-10.546,-10.7211,-12.6374,RSG,DSS
81.9151,-69.1504,-5.722,-5.458,-6.54,,-9.464,-10.267,-10.55,-10.821,-10.6018,-10.8199,-10.9172,-11.1232,RSG,DSS
81.9484,-71.8147,-5.207,-4.449,-4.483,-4.8180000000000005,-5.036999999999999,-5.772,-6.751999999999999,-8.4602,-9.1273,-9.6359,-10.388399999999999,-12.4758,PAGB,DSS
82.0246,-70.1317,,,,,-6.183999999999999,-7.548,-8.533999999999999,-9.5826,-9.6769,-9.7662,-10.220799999999999,-11.988499999999998,CAGB,DSS
82.1076,-69.7799,1.7400000000000013,-1.5260000000000014,-2.863,-5.263000000000001,-6.674999999999999,-7.686999999999999,-8.12,-8.632399999999999,-8.5933,-8.747399999999999,-9.1519,-9.6223,CAGB,DSS
82.3526,-69.9206,,,,,,,-7.138,-10.9192,-11.6915,-12.4043,-13.3166,-16.330099999999998,OAGB,DSS
82.4783,-69.0711,-2.951999999999999,-4.388,-6.180000000000001,,-9.1,-9.831999999999999,-10.113999999999999,-10.2801,-10.138399999999999,-10.369299999999999,-10.608799999999999,-11.716999999999999,RSG,DSS
82.5194,-68.7914,-1.7519999999999996,-3.8979999999999997,-5.749999999999999,,-8.716,-9.488,-9.751,-9.940199999999999,-9.7224,-9.9391,-10.1127,-11.099699999999999,RSG,DSS
82.615,-69.0664,2.804000000000001,1.6809999999999994,1.2789999999999995,-3.696,-6.057,-6.763,-7.0649999999999995,-7.6158,-7.7348,-7.9518,-8.1648,-8.882299999999999,OAGB,DSS
82.6853,-71.7167,1.6460000000000001,0.3100000000000007,-0.9869999999999988,-2.2289999999999996,-3.171999999999999,-3.862,-4.02,-4.634699999999999,-6.322099999999999,-8.296,-10.6799,-15.7599,CAGB,DSS
82.6875,-68.3581,,,,,,-5.885999999999999,-7.379999999999999,-9.508099999999999,-9.8906,-10.2644,-10.7514,-11.3308,CAGB,DSS
82.695,-67.2825,-2.2539999999999987,-3.696999999999999,-5.303,-9.123,-7.763999999999999,-8.512,-8.748999999999999,-8.8798,-8.7013,-8.8325,-8.8188,-9.213899999999999,RSG,DSS
82.7016,-67.2794,-4.642,-4.638,-5.6499999999999995,,-8.543999999999999,-9.373,-9.61,-9.735899999999999,-9.5313,-9.758099999999999,-9.8484,-10.7213,RSG,DSS
82.7178,-67.2929,-4.002,-4.507999999999999,-5.87,,-8.655,-9.48,-9.693,-9.890699999999999,-9.750399999999999,-9.9229,-10.0853,-11.7098,RSG,DSS
82.8685,-70.1743,,2.5610000000000017,-1.241,-4.389,-6.099,-7.247,-8.068999999999999,-8.916699999999999,-9.2335,-9.7114,-10.6219,-12.7209,OAGB,DSS
82.9625,-69.1962,-4.1000000000000005,-4.010999999999999,-4.4270000000000005,-4.771,-5.405999999999999,-5.635999999999999,-5.950999999999999,-7.465999999999999,-8.6121,-9.6481,-10.9604,-13.6768,RVTau,Other
82.9958,-72.7434,,,,,-5.929,-6.993,-7.388999999999999,-7.917,-7.8604,-8.0659,-8.3163,-9.1769,CAGB,DSS
83.028,-70.1736,,-0.31099999999999794,-1.7739999999999978,-4.962000000000001,-6.782,-7.712999999999999,-7.984,-8.1601,-8.078899999999999,-8.2521,-8.3079,-8.434199999999999,STAR,Other
83.0778,-67.5295,-5.8020000000000005,-5.298,-6.03,,-8.815999999999999,-9.581,-9.876999999999999,-10.0541,-9.877699999999999,-10.072899999999999,-10.1418,-10.679099999999998,RSG,DSS
83.0805,-67.5223,,-3.8369999999999997,-6.107,,-9.259,-10.142,-10.472,-10.7098,-10.7058,-11.053,-11.579,-13.3188,RSG,DSS
83.1105,-73.1686,,,,,-6.352,-7.497999999999999,-8.07,-8.6562,-8.4918,-8.542,-8.9605,-9.2631,CAGB,DSS
83.1655,-69.5137,-0.4259999999999991,-0.011000000000000787,-0.8099999999999992,-1.2289999999999996,-1.5500000000000007,-2.480999999999998,-3.59,-6.3415,-7.1883,-8.2046,-9.591099999999999,-13.1802,YSO,DSS
83.2224,-66.1243,1.479000000000002,1.8590000000000002,1.4179999999999988,0.8330000000000015,,,,-3.7302,-4.5533,-5.5405999999999995,-6.640699999999999,-11.2759,GAL,Other
83.2291,-67.6131,0.6360000000000021,-0.615,-2.4450000000000007,-5.017,-6.577,-7.634,-8.109,-8.7072,-8.719,-8.987599999999999,-9.387599999999999,-10.2469,CAGB,DSS
83.2786,-70.5095,,0.546999999999999,0.01800000000000021,,-4.757999999999999,-5.465999999999999,-6.057,-8.5636,-9.9459,-11.1031,-12.1411,-14.110399999999998,CAGB,DSS
83.3275,-66.0111,,,,,-3.385,-5.209999999999999,-6.757999999999999,-8.928099999999999,-9.515699999999999,-10.0361,-10.6343,-11.7127,CAGB,DSS
83.43,-70.9892,-2.0460000000000003,-2.936,-3.950999999999999,-6.590000000000001,-7.626999999999999,-8.568,-8.873999999999999,-9.1053,-8.9513,-9.1365,-9.1928,-9.9888,OAGB,DSS
83.4334,-70.9837,-0.12500000000000072,-1.2309999999999997,-2.0659999999999994,-5.39,-7.025,-7.964,-8.295,-8.450999999999999,-8.371599999999999,-8.566699999999999,-8.664299999999999,-10.0084,OAGB,DSS
83.4458,-68.6123,-3.0919999999999996,-2.610999999999999,-3.799,-2.0019999999999993,-2.8810000000000002,-3.3499999999999996,-4.541,-6.600999999999999,-7.2212,-9.181799999999999,-11.1874,-14.5323,CPN,Other
83.4458,-68.6123,-3.0919999999999996,-2.610999999999999,-3.799,-2.0019999999999993,-2.8810000000000002,-3.3499999999999996,-4.541,-6.600999999999999,-7.2212,-9.181799999999999,-11.1874,-14.5323,CPN,Other
83.6727,-69.4419,,3.985999999999999,1.9900000000000015,-3.7760000000000002,-6.055,-7.527999999999999,-8.609,-9.5166,-10.2296,-10.739999999999998,-11.238,-11.7805,CAGB,DSS
83.6842,-67.6307,-3.7939999999999996,-2.7929999999999993,-3.1399999999999992,-3.4069999999999987,-4.007999999999999,-4.318999999999999,-4.968999999999999,-7.026199999999999,-7.976699999999999,-8.8204,-9.705499999999999,-12.46,UNK,Other
83.8292,-67.0388,-1.994999999999998,-3.5589999999999993,-5.967,,-8.979,-9.814,-10.184,-10.544599999999999,-10.482199999999999,-10.7639,-11.1382,-13.5742,RSG,DSS
83.9503,-70.5296,1.054999999999999,0.3089999999999995,-1.451000000000001,-4.590000000000001,-6.462999999999999,-7.3759999999999994,-7.75,-7.996599999999999,-7.911,-8.0459,-8.2778,-9.746599999999999,OAGB,DSS
84.01,-67.7548,1.197000000000002,0.8830000000000011,0.627000000000002,-0.37999999999999945,-1.6449999999999996,-2.7059999999999995,-3.917,-5.7241,-6.4033999999999995,-7.1912,-8.252799999999999,-12.0506,YSO,DSS
84.1356,-70.2941,,,,,-1.2699999999999996,-2.2169999999999987,-3.312999999999999,-6.5913,-7.68,-9.3163,-11.1213,-15.556,PAGB,DSS
84.1451,-72.4497,1.6129999999999989,1.1779999999999993,-0.24299999999999902,-1.6800000000000002,-2.933,-3.737,-4.693,-6.3094,-7.0931999999999995,-7.720699999999999,-8.3455,-11.884,GAL,Other
84.2316,-68.1902,1.8599999999999988,0.9090000000000009,-1.0109999999999997,-4.6979999999999995,-6.279,-7.234999999999999,-7.567,-7.7196,-7.553599999999999,-7.7989,-8.2214,-10.0985,OAGB,DSS
84.2922,-71.3872,-2.1660000000000013,-1.3289999999999986,-1.2210000000000005,-0.9579999999999989,-0.9370000000000012,-1.9420000000000002,-3.094999999999999,-4.744,-5.5052,-6.126899999999999,-7.131499999999999,-10.770299999999999,OPN,Other
84.3776,-67.6781,1.447000000000002,2.449,0.9720000000000009,-0.677,-1.818999999999999,-2.753,-4.013,-6.3375,-7.2568,-8.0121,-8.9454,-13.3776,GAL,Other
84.5986,-66.1501,,2.282000000000002,-0.9239999999999999,-3.649999999999999,-5.372999999999999,-6.533999999999999,-7.214,-8.3401,-8.5026,-8.843399999999999,-9.4795,-10.739899999999999,UNK,Other
84.8748,-69.9656,,2.694000000000001,1.733,-1.3249999999999997,-4.312999999999999,-6.1,-7.541,-9.179,-9.7568,-10.257,-10.7361,-11.4935,CAGB,DSS
84.8876,-71.3652,-2.474000000000001,-3.26,-3.571,-4.184,-5.285,-6.142999999999999,-6.343,-6.478899999999999,-6.539299999999999,-6.9869,-8.1093,-11.2716,RVTau,Other
84.9267,-71.1791,,,,,,,-3.5709999999999997,-6.4422999999999995,-7.331799999999999,-8.358699999999999,-9.578199999999999,-12.5534,YSO,DSS
84.9394,-66.9694,1.0020000000000018,-1.179,-2.3449999999999993,-5.191999999999999,-6.41,-7.371,-7.651,-7.897,-7.9199,-8.1009,-8.6144,-10.4515,OAGB,DSS
85.0025,-69.7041,-3.2559999999999993,-4.103999999999999,-4.414000000000001,-5.1499999999999995,-5.318999999999999,-5.885,-6.421999999999999,-8.143799999999999,-8.928799999999999,-9.5334,-10.2857,,RVTau,Other
85.0025,-69.7041,-3.2559999999999993,-4.103999999999999,-4.414000000000001,-5.1499999999999995,-5.318999999999999,-5.885,-6.421999999999999,-8.143799999999999,-8.928799999999999,-9.5334,-10.2857,,RVTau,Other
85.0617,-69.4804,-2.2040000000000015,-1.6820000000000002,-1.968999999999998,-2.5999999999999983,-3.151,-3.9829999999999988,-5.574999999999999,-8.4643,-9.7586,-10.809999999999999,-12.123899999999999,-15.7545,PAGB,DSS
85.1398,-70.5447,0.38699999999999973,1.0009999999999997,-0.026999999999997942,-0.8269999999999986,,,,-5.532299999999999,-6.356499999999999,-7.779299999999999,-9.5839,-13.7637,YSO,DSS
85.247,-70.7341,,,,,,-2.1449999999999996,-3.690999999999999,-6.536099999999999,-7.906599999999999,-8.9583,-10.166699999999999,-14.7014,YSO,DSS
85.2584,-70.7196,-2.552999999999998,1.5009999999999997,-0.34600000000000053,-5.534,-8.382,-9.270999999999999,-9.738999999999999,-10.2021,-10.408999999999999,-10.636099999999999,-11.3066,-13.5032,OAGB,DSS
85.3107,-71.5434,-1.143999999999999,-1.3800000000000006,-2.335999999999999,-4.053,-5.292,-6.243,-6.583,-7.3088,-7.743499999999999,-8.2578,-9.046999999999999,-10.965,OAGB,DSS
85.3544,-71.2591,,,,,-2.0790000000000006,-3.0919999999999987,-4.231999999999999,-6.223599999999999,-6.8881,-8.062299999999999,-9.3027,-15.1781,YSO,DSS
85.4893,-69.2052,-4.5520000000000005,-4.718,-5.920000000000001,,-8.709,-9.484,-9.782,-9.9771,-9.8797,-10.1062,-10.371699999999999,-11.628699999999998,RSG,DSS
85.5162,-69.2188,-4.781999999999999,-4.438000000000001,-5.430000000000001,,,,,-10.0139,-9.847299999999999,-10.1661,-10.5705,-12.1537,RSG,DSS
85.5283,-69.2087,-6.422,-6.228,-6.159999999999999,,-8.543,-9.37,-9.713,-9.977599999999999,-9.9591,-10.3257,-10.887899999999998,-12.5756,RSG,DSS
85.5416,-69.2247,-0.889,-2.729000000000001,-4.794,-7.162,-8.498999999999999,-9.37,-9.697,-10.0399,-9.941699999999999,-10.2712,-10.73,-12.471599999999999,RSG,DSS
85.6272,-69.8159,-0.23200000000000004,-1.2550000000000006,-2.9650000000000003,-6.0249999999999995,-7.718999999999999,-8.652999999999999,-9.001999999999999,-9.215399999999999,-9.0608,-9.2759,-9.4871,-9.8806,OAGB,DSS
85.6387,-70.4901,-1.7259999999999998,-1.4569999999999987,-1.9010000000000002,-2.4070000000000005,-3.2159999999999993,-3.8279999999999994,-4.203999999999999,-5.1015,-5.745099999999999,-6.142199999999999,-7.068999999999999,-11.072099999999999,OPN,Other
85.6528,-70.159,-2.718000000000001,-2.6339999999999986,-3.7419999999999995,-1.8370000000000002,-2.7379999999999995,-3.0199999999999996,,-5.8163,-6.5413,-8.1325,-10.1013,-14.271799999999999,CPN,Other
85.7276,-70.1355,,1.2320000000000013,-0.7949999999999986,-4.6979999999999995,-6.8629999999999995,-7.873999999999999,-8.282,-8.5001,-8.4485,-8.6477,-8.7887,-10.2872,OAGB,DSS
85.7953,-67.4579,-0.16499999999999987,-1.8899999999999986,-3.613,-5.559,-6.616999999999999,-7.501999999999999,-7.700999999999999,-8.028599999999999,-8.3803,-8.998,-10.671399999999998,-14.181,PAGB,DSS
85.8092,-70.6431,-1.4249999999999978,-1.828000000000001,-3.2679999999999993,-5.9910000000000005,-7.356999999999999,-8.309999999999999,-8.637,-8.9139,-8.7773,-8.978299999999999,-9.045499999999999,-9.4474,OAGB,DSS
85.8699,-69.7122,,1.171999999999999,-1.2449999999999979,-3.9119999999999995,-5.59,-6.815999999999999,-7.43,-8.2104,-8.119399999999999,-8.2487,-8.8591,-10.2242,CAGB,DSS
86.0254,-68.6316,-0.8119999999999983,-1.151999999999999,-3.863,-6.662,-8.073,-9.036,-9.386,-9.799,-9.766,-10.0406,-10.2602,-11.5329,OAGB,DSS
86.158,-67.6161,,,,,-4.43,-6.122999999999999,-7.542999999999999,-9.125,-9.749799999999999,-10.190999999999999,-10.6715,-11.3904,CAGB,DSS
86.1671,-69.197,1.7280000000000009,-0.40000000000000013,-2.082999999999999,-4.268999999999999,-5.462999999999999,-6.369999999999999,-6.609999999999999,-6.7532,-6.7096,-6.8980999999999995,-8.0804,-11.017199999999999,OAGB,DSS
