RAdeg,DEdeg,Umag,Bmag,Vmag,Imag,Jmag,Hmag,Ksmag,[3.6],[4.5],[5.8],[8.0],[24],SpClass,GeneralClass
80.4798,-67.7919,,,,,-0.09999999999999787,-1.0700000000000003,-2.469999999999999,-5.0929,-6.390799999999999,-7.6759,-9.004999999999999,-13.407,YSO,DSS
80.5365,-67.8902,,,,,-1.1499999999999986,-1.4499999999999993,-2.3599999999999994,-4.920499999999999,-5.4565,-7.4597,-8.904399999999999,-12.9476,YSO,DSS
80.542,-67.5832,-3.346,-2.8569999999999993,-2.6899999999999995,-2.6079999999999988,-1.9899999999999984,-2.7799999999999994,-3.66,,,-8.4688,,-15.6764,YSO,DSS
80.5524,-67.9757,,,,,-1.3900000000000006,-2.83,-5.039999999999999,-8.9315,-10.513399999999999,-11.901299999999999,-13.2362,,YSO,DSS
80.5703,-68.0677,,,,,,-0.7699999999999996,-2.549999999999999,-5.5006,-6.8673,-8.4103,-9.677999999999999,-14.523,YSO,DSS
80.5882,-65.931,0.6500000000000021,-1.375,-3.020999999999999,-4.721,-5.91,-6.6,-6.82,-7.0525,-6.9961,-7.457099999999999,-8.386899999999999,-10.463199999999999,OAGB,DSS
80.5936,-71.5922,1.2040000000000006,1.5330000000000013,1.3900000000000006,0.2270000000000003,-0.5300000000000011,-1.9699999999999989,-3.9399999999999995,-6.857099999999999,-8.2427,-9.475,-10.7358,-15.693,YSO,DSS
80.6749,-67.9168,,,,,0.6099999999999994,-0.8599999999999994,-1.9800000000000004,-4.181899999999999,-5.2179,-6.400399999999999,,-13.117999999999999,YSO,DSS
80.6835,-69.6411,-2.7249999999999996,-2.024000000000001,-3.4779999999999998,-4.388,-5.959999999999999,-7.01,-8.01,-9.7678,-10.396799999999999,-10.9816,-11.5704,-13.457699999999999,CAGB,DSS
80.688,-71.6028,-1.1759999999999984,-0.6219999999999999,-1.041999999999998,,-2.66,-3.719999999999999,-5.24,-7.9612,-8.8728,-9.9211,-11.0856,-15.0257,YSO,DSS
80.7079,-66.6822,,-1.8969999999999985,-2.2390000000000008,,-3.1500000000000004,-3.709999999999999,-3.75,-6.770899999999999,-7.2659,-9.653599999999999,,-16.6711,YSO,DSS
80.7215,-69.8532,-2.2379999999999995,-1.605999999999998,-1.5899999999999999,-2.7590000000000003,-2.76,-3.16,-3.2799999999999994,,,,,-15.4174,YSO,DSS
80.7858,-68.0018,,,,,0.5100000000000016,-0.6900000000000013,-1.25,-4.824199999999999,-4.7296,-7.700699999999999,-9.511199999999999,-15.448,YSO,DSS
80.7881,-69.2964,,2.4140000000000015,1.1290000000000013,-2.2029999999999994,-4.809999999999999,-6.42,-7.799999999999999,-9.263399999999999,-9.9648,-10.3463,-10.9285,-12.0133,CAGB,DSS
80.8807,-68.0189,-0.9559999999999995,-0.7199999999999989,-1.1449999999999996,-1.5470000000000006,-2.3000000000000007,-2.7300000000000004,-2.799999999999999,,,-7.8163,,-14.011,YSO,DSS
80.8893,-69.62,,,,,-0.4400000000000013,-1.7399999999999984,-1.9299999999999997,-6.119299999999999,-8.1448,-9.8223,-11.194199999999999,-16.360599999999998,YSO,DSS
80.8981,-67.8765,-2.0809999999999995,-1.5940000000000012,-1.8019999999999996,-2.129999999999999,-2.0599999999999987,-3.51,-4.699999999999999,-6.9574,-7.865399999999999,-9.3598,-10.7463,-16.377,YSO,DSS
80.908,-69.6484,,,,,-1.8000000000000007,-3.42,-5.219999999999999,-7.979199999999999,-8.838199999999999,-9.952399999999999,-11.0823,-14.9574,YSO,DSS
80.9098,-66.8902,1.9849999999999994,0.9239999999999995,0.006000000000000227,-1.5279999999999987,-2.9800000000000004,-5.17,-7.129999999999999,-9.7107,-10.587399999999999,-11.3318,-11.9271,-13.2075,CAGB,DSS
80.9316,-65.7,-1.7830000000000013,-2.904,-5.186999999999999,,,,,-11.1853,-11.1848,-11.459299999999999,-12.005099999999999,-14.6395,RSG,DSS
80.9585,-67.9554,,,,,0.28000000000000114,-0.5,-2.0,,-6.912799999999999,-8.7152,-10.492099999999999,-17.1849,YSO,DSS
81.0827,-69.647,0.9989999999999988,-1.8320000000000007,-4.661999999999999,,,,,-12.148,-12.1741,-12.479800000000001,-13.0452,-14.753699999999998,RSG,DSS
81.0866,-70.0837,-2.5809999999999995,-2.283999999999999,-3.1519999999999992,-1.9639999999999986,-2.7300000000000004,-2.92,-4.0,-6.395899999999999,-7.451699999999999,-8.8239,-10.422699999999999,-14.5209,PAGB,DSS
81.0979,-69.6513,0.4349999999999987,0.5429999999999993,0.3569999999999993,0.3940000000000019,,-0.6799999999999997,-1.9499999999999993,,,,,-16.1267,YSO,DSS
81.1821,-71.7907,,2.3180000000000014,1.8889999999999993,1.2330000000000005,-0.8000000000000007,-3.459999999999999,-5.629999999999999,-8.793099999999999,-9.902,-10.8484,-11.775099999999998,-13.940999999999999,CAGB,DSS
81.2738,-70.1697,,,,,-1.0500000000000007,-3.5700000000000003,-5.76,-9.5339,-10.5086,-11.2436,-11.913599999999999,-13.3914,CAGB,DSS
81.3313,-71.0673,,,,,-2.0199999999999996,-4.48,-6.609999999999999,-10.004199999999999,-10.7807,-11.4879,-12.1523,-13.113199999999999,CAGB,DSS
81.3367,-70.8355,-0.9579999999999984,-1.9499999999999993,-3.1849999999999987,-2.2680000000000007,-4.82,-5.0,-5.09,-5.4072,-5.5687999999999995,-7.2835,-9.9161,-14.401,PAGB,DSS
81.3379,-67.4938,,2.3949999999999996,1.7860000000000014,-0.053000000000000824,-1.2899999999999991,-2.3999999999999986,-3.2300000000000004,,,-8.2016,,-14.9658,YSO,DSS
81.4193,-70.1409,,,,,-0.75,-1.2699999999999996,-1.4400000000000013,-2.581999999999999,-5.3713,-8.0845,-10.6627,-14.7143,CAGB,DSS
81.4368,-69.0803,-2.616999999999999,-3.356,-5.004,,,,,-10.922,-10.8737,-11.1672,-11.623999999999999,-13.7513,RSG,DSS
81.4552,-66.2523,,-2.654,-3.202,-3.91,-3.2300000000000004,-3.8599999999999994,-5.07,-8.218,-9.062,-10.4634,-12.2269,,YSO,DSS
81.4552,-66.2523,,-2.654,-3.202,-3.91,-3.2300000000000004,-3.8599999999999994,-5.07,-8.218,-9.062,-10.4634,-12.2269,,YSO,DSS
81.4664,-68.7762,,4.550000000000001,3.777000000000001,,-2.34,-4.67,-6.809999999999999,-9.431099999999999,-10.5125,-11.4906,-12.3427,-13.8353,CAGB,DSS
81.5046,-66.272,-4.075999999999999,-4.321999999999999,-5.814,,,,,-11.0741,-10.956199999999999,-11.2061,-11.3393,-11.991299999999999,RSG,DSS
81.505,-67.5033,,,,,-0.6499999999999986,-1.129999999999999,-2.419999999999998,,-7.828299999999999,-9.1466,-10.403599999999999,-15.3715,YSO,DSS
81.5219,-68.6026,-0.5289999999999999,-0.06400000000000006,-0.8230000000000004,-2.123000000000001,-3.5299999999999994,-4.6,-5.84,-7.731299999999999,-8.4965,-9.3177,-10.5323,-14.0456,YSO,DSS
81.5473,-66.2031,,-2.3790000000000013,-4.581999999999999,,-9.4,,,-11.4089,-11.5443,-11.9192,-12.4892,-14.310199999999998,RSG,DSS
81.5834,-69.6936,,2.096,-1.8679999999999986,-3.8689999999999998,-6.52,-7.469999999999999,,-8.2846,-8.2949,-8.380799999999999,-8.683,-8.9256,CAGB,DSS
81.5965,-69.189,,,,,-0.9100000000000001,-3.719999999999999,-6.059999999999999,-9.1429,-10.2424,-11.1981,-12.0452,-13.7914,CAGB,DSS
81.6453,-68.8611,-5.616999999999999,-5.145999999999999,-6.224,,,,,-11.6619,-11.633,-11.9477,-12.4066,-14.442499999999999,RSG,DSS
81.649,-69.1397,,3.4540000000000006,2.8320000000000007,1.5680000000000014,-4.33,-6.119999999999999,-7.619999999999999,-9.5453,-10.2633,-10.9706,-11.5664,-12.3767,CAGB,DSS
81.6706,-69.3865,,1.4329999999999998,-3.0919999999999987,-4.257999999999999,-5.369999999999999,-6.42,-7.219999999999999,-8.1091,-8.259,-8.4269,-8.6851,,CAGB,DSS
81.6942,-68.8131,-4.421999999999999,-2.676,-2.84,-2.8279999999999994,-2.3000000000000007,-3.25,-5.41,-9.761,-11.388,-12.9079,-14.0805,,YSO,DSS
81.712,-69.5269,,,,,-2.549999999999999,-4.699999999999999,-6.6,-9.870199999999999,-10.6604,-11.4175,-12.111799999999999,-13.2547,CAGB,DSS
81.7698,-69.6379,,,,,-5.699999999999999,-7.029999999999999,-8.0,-9.2435,-9.4469,-9.6274,-9.9367,-10.1642,CAGB,DSS
81.7928,-69.6075,-2.779,0.6739999999999995,-3.2669999999999995,-4.949,-7.82,-8.549999999999999,,-9.77,-9.8825,-10.1953,-10.4523,-11.3653,OAGB,DSS
81.8506,-69.6625,2.0100000000000016,1.998000000000001,1.8309999999999995,0.9439999999999991,,-2.75,-5.82,-10.0739,-11.3429,-12.4781,-13.4554,-15.3915,CAGB,DSS
81.8933,-66.8917,-2.117000000000001,-4.0649999999999995,-5.5489999999999995,-7.634,,,,-11.156099999999999,-11.091,-11.367,-11.8747,-14.1969,RSG,DSS
81.9308,-67.4401,,,,,-1.6400000000000006,-1.75,-3.639999999999999,-6.866999999999999,-7.674199999999999,-9.085799999999999,-10.7089,-15.9896,YSO,DSS
82.028,-69.541,1.144000000000002,1.001999999999999,-2.224999999999998,-3.843,-5.869999999999999,-6.75,-7.119999999999999,-7.5663,-7.4762,-7.738899999999999,-7.982899999999999,,OAGB,DSS
82.0478,-70.5663,,,,,-3.92,-5.75,-7.27,-9.6426,-10.226799999999999,-10.7499,-11.267,-12.1709,CAGB,DSS
82.092,-69.1426,,,,,-7.48,-8.0,,-11.151599999999998,-11.976099999999999,-12.6723,-13.5168,-16.526799999999998,OAGB,DSS
82.1113,-69.2454,,0.02500000000000213,-2.0700000000000003,-4.651,-6.23,-7.059999999999999,-7.41,-7.7273,-7.7006,-7.924099999999999,-8.014999999999999,,OAGB,DSS
82.1204,-68.1189,-1.8870000000000005,-4.016,-6.164,,,,,-11.6604,-11.662199999999999,-11.9175,-12.2957,-14.4971,RSG,DSS
82.1335,-69.4861,-0.5869999999999997,-2.312999999999999,-4.062999999999999,-5.843,-7.129999999999999,,,-8.3485,-8.178099999999999,-8.3156,-8.3164,,OAGB,DSS
82.1533,-69.3345,2.9559999999999995,-2.3019999999999996,-0.3150000000000013,-7.1739999999999995,-8.19,,,-9.8887,-10.277,-10.4551,-10.7147,-12.064,OAGB,DSS
82.1675,-66.2317,,,,,-2.3099999999999987,-4.309999999999999,-6.219999999999999,-9.866,-10.491999999999999,-11.0443,-11.520399999999999,-12.1281,CAGB,DSS
82.1856,-66.2347,-2.1679999999999993,-1.995000000000001,-2.9160000000000004,-6.394,-6.9399999999999995,-8.11,,-9.537099999999999,-9.369299999999999,-9.352599999999999,-10.0207,-10.341999999999999,CAGB,DSS
82.1856,-66.2347,-2.1679999999999993,-1.995000000000001,-2.9160000000000004,-6.394,-6.9399999999999995,-8.11,,-9.537099999999999,-9.369299999999999,-9.352599999999999,-10.0207,-10.341999999999999,CAGB,DSS
82.1942,-71.3202,,,,,-1.509999999999998,-3.99,-6.24,-9.579699999999999,-10.607099999999999,-11.448799999999999,-12.233799999999999,-13.849499999999999,CAGB,DSS
82.1965,-66.2373,,,,,-2.4899999999999984,-3.92,-6.129999999999999,-8.6435,-9.697099999999999,-10.5436,-11.2651,-13.006799999999998,CAGB,DSS
82.2008,-71.0414,,,,,-7.51,,,-10.4089,-10.735299999999999,-11.1807,-12.291799999999999,-14.963,OAGB,DSS
82.2025,-69.8004,,,,,-1.2300000000000004,-3.8599999999999994,-6.1,-8.3597,-9.4294,-10.3788,-11.2421,-13.020399999999999,CAGB,DSS
82.2499,-67.7504,,,,,-7.42,-8.23,,-8.648,-8.607899999999999,-8.8279,-8.9956,-9.3258,OAGB,DSS
82.2602,-66.2577,,3.5809999999999995,2.8880000000000017,-1.1660000000000004,-3.8200000000000003,-4.77,-5.4,-6.617799999999999,-7.3104,-8.9992,-11.181899999999999,-15.1928,PAGB,DSS
82.2632,-69.8019,3.873000000000001,-2.9960000000000004,-0.2569999999999979,-6.041,-8.34,,,-10.1688,-10.3676,-10.569199999999999,-10.8492,-12.328299999999999,OAGB,DSS
82.2647,-69.1129,-0.7579999999999991,-2.676,-4.757999999999999,,,,,-11.0034,-11.067599999999999,-11.3332,-11.8686,-14.576699999999999,RSG,DSS
82.2818,-66.9709,,1.3030000000000008,-0.379999999999999,-4.0169999999999995,-5.9399999999999995,-7.4,,-9.8314,-10.1105,-10.3393,-10.5866,-11.3841,CAGB,DSS
82.5162,-66.8234,,,,,-0.870000000000001,-3.459999999999999,-5.859999999999999,-9.5491,-10.6381,-11.5487,-12.3611,-14.0512,CAGB,DSS
82.5235,-70.5097,0.9759999999999991,0.4490000000000016,-0.49099999999999966,-1.652000000000001,-2.379999999999999,-2.9299999999999997,-3.0,,,,,,CAGB,DSS
82.5431,-69.1594,2.914999999999999,1.9789999999999992,0.05799999999999983,-2.0650000000000013,-3.99,-4.9,-5.629999999999999,-7.8468,-8.895299999999999,-9.8711,-11.297899999999998,-14.2131,OAGB,DSS
82.5431,-69.1594,2.914999999999999,1.9789999999999992,0.05799999999999983,-2.0650000000000013,-3.99,-4.9,-5.629999999999999,-7.8468,-8.895299999999999,-9.8711,-11.297899999999998,-14.2131,OAGB,DSS
82.586,-66.8839,,-4.939,-7.564,,,,,-10.6951,-10.5292,-10.8659,-11.3324,,RSG,DSS
82.7261,-68.5746,,,,,-0.34999999999999787,-2.039999999999999,-4.6899999999999995,-8.6463,-10.2537,-11.404399999999999,-12.735299999999999,-17.493299999999998,YSO,DSS
82.7316,-67.335,-1.0700000000000003,-0.4759999999999991,-1.2620000000000005,-2.4080000000000013,-2.9800000000000004,-4.119999999999999,-5.02,-7.7608,-8.5269,-9.748999999999999,-11.1412,-15.4805,YSO,DSS
82.7674,-69.3175,-0.6739999999999995,-2.769,-4.125,,,,,-11.6035,-11.6399,-12.0293,-12.6521,-14.383299999999998,RSG,DSS
82.8048,-66.1614,,,,,-3.049999999999999,-5.17,-7.0,-9.4968,-10.1679,-10.7671,-11.4404,-12.5976,CAGB,DSS
82.9033,-66.5022,-2.370000000000001,-3.9320000000000004,-5.92,,,,,-11.567799999999998,-11.5833,-11.8546,-12.262899999999998,-14.431799999999999,RSG,DSS
82.9205,-69.6555,,,,,-2.3599999999999994,-4.92,-7.109999999999999,-9.9635,-10.8789,-11.747499999999999,-12.534099999999999,-14.0315,CAGB,DSS
83.014,-69.2918,,,,,-3.1500000000000004,-5.42,-7.209999999999999,-9.543899999999999,-10.338199999999999,-11.038699999999999,-11.610399999999998,-12.852,CAGB,DSS
83.0326,-71.2267,,1.181000000000001,-0.134999999999998,-0.6340000000000003,-0.7300000000000004,-2.0700000000000003,-2.3200000000000003,,-5.917399999999999,-8.4543,-10.1709,-14.869499999999999,YSO,DSS
83.0729,-67.6987,,,,,-0.7899999999999991,-1.8999999999999986,-2.8599999999999994,,-6.833399999999999,-8.6456,-10.208599999999999,-15.8196,YSO,DSS
83.1041,-68.6511,-1.2360000000000007,-0.7519999999999989,-1.061,-1.0850000000000009,-1.8399999999999999,-2.1400000000000006,-2.8200000000000003,,,,,-14.4615,YSO,DSS
83.1485,-67.9192,,-2.6050000000000004,-4.552,-7.927999999999999,-9.889999999999999,,,-11.7359,-12.092099999999999,-12.4315,-12.979800000000001,-15.419799999999999,RSG,DSS
83.1549,-67.1157,,,,,-3.889999999999999,-5.789999999999999,-7.57,-10.4237,-11.1585,-11.7957,-12.7326,-15.4714,OAGB,DSS
83.161,-68.4229,,,,,-1.3399999999999999,-3.869999999999999,-6.279999999999999,-9.724499999999999,-10.817,-11.7046,-12.6046,-16.3754,YSO,DSS
83.1846,-69.5015,-2.6999999999999993,-2.3369999999999997,-2.321999999999999,-2.3309999999999995,,-1.0799999999999983,-2.349999999999998,,,,,-14.5726,YSO,DSS
83.2151,-67.1143,,,,,-2.619999999999999,-5.65,-7.879999999999999,-11.195699999999999,-11.9597,-12.686599999999999,-13.5944,-16.5935,OAGB,DSS
83.218,-67.6858,,,,,-2.6799999999999997,-3.4000000000000004,-4.98,-7.659799999999999,-8.432599999999999,-9.7752,-11.3077,-16.2747,YSO,DSS
83.2313,-69.3407,,,,,-3.3099999999999987,-5.43,-7.1899999999999995,-9.1668,-9.962,-10.5881,-11.224499999999999,-12.5074,CAGB,DSS
83.2344,-68.2135,2.375,2.2860000000000014,2.460000000000001,,-5.08,-6.92,,-10.7455,-11.3767,-11.8336,-12.2335,-12.3256,CAGB,DSS
83.402,-69.3869,-2.876999999999999,-3.6259999999999994,-4.9239999999999995,-6.221,-6.9,-7.16,-7.59,-8.9902,-9.6756,-10.4606,-11.7269,-14.008099999999999,OAGB,DSS
83.5426,-67.4248,,,,,-1.8399999999999999,-3.1799999999999997,-4.609999999999999,-7.208,-8.1973,-9.2906,-10.587,-15.4771,YSO,DSS
83.5594,-69.7889,2.7620000000000005,1.7729999999999997,1.4600000000000009,0.9559999999999995,1.0899999999999999,0.16000000000000014,-1.8200000000000003,-8.257399999999999,-10.8137,-12.9886,-14.947099999999999,,RSG,DSS
83.5668,-70.3813,,,,,,-2.619999999999999,-5.4399999999999995,-9.4421,-10.7286,-11.7859,-12.7587,-14.479099999999999,CAGB,DSS
83.6312,-68.5872,-2.477999999999998,-1.913999999999998,-2.0180000000000007,-2.186,-3.09,-4.1,-5.279999999999999,-7.285499999999999,-7.9366,-9.0235,-10.3245,-15.3429,YSO,DSS
83.7239,-70.4902,,,,,,-2.1900000000000013,-4.799999999999999,-9.3977,-10.491,-11.2987,-12.024799999999999,-13.5923,CAGB,DSS
83.7251,-69.134,-1.5839999999999996,-3.369999999999999,-5.007,-8.126,-8.0,,,-9.162899999999999,-9.058399999999999,-9.2511,-9.4117,-11.07,OAGB,DSS
83.7345,-69.1546,,2.7379999999999995,1.370000000000001,0.0519999999999996,-1.1999999999999993,-3.9299999999999997,-6.24,-9.5842,-10.5194,-11.291,-12.012799999999999,-13.6747,CAGB,DSS
83.7647,-69.8793,,,,,-2.009999999999998,-4.459999999999999,-6.469999999999999,-9.361799999999999,-10.2338,-10.9164,-11.6265,-12.8686,CAGB,DSS
83.809,-67.7321,-2.2880000000000003,-3.923,-3.193999999999999,-9.129,,,,-11.124199999999998,-11.357399999999998,-11.649799999999999,-12.1831,-14.6598,RSG,DSS
83.8325,-69.8128,,2.242000000000001,-1.024000000000001,-4.424999999999999,-6.309999999999999,-7.5,,-8.9992,-9.0314,-9.2768,-9.740599999999999,,CAGB,DSS
83.8525,-69.0676,0.05700000000000216,-2.568999999999999,-4.355,,,,,-10.7274,-10.7412,-11.0392,-11.454999999999998,-13.6451,RSG,DSS
83.8576,-71.3325,,,,,-2.289999999999999,-3.42,-4.34,-7.0838,-8.0739,-10.0266,-11.8379,-15.2051,PAGB,DSS
83.862,-69.8744,,,,,-3.629999999999999,-5.619999999999999,-7.4,-9.5848,-10.4092,-11.2195,-11.8965,-12.9813,CAGB,DSS
83.8681,-66.934,-2.4319999999999986,-4.464,-6.413,,,,,-11.537199999999999,-11.520399999999999,-11.773499999999999,-12.275099999999998,-14.5002,RSG,DSS
83.9036,-69.204,,,,,,-0.8200000000000003,-3.26,-7.2089,-8.5902,-9.8973,-11.235299999999999,-15.381,YSO,DSS
83.9036,-69.204,,,,,,-0.8200000000000003,-3.26,-7.2089,-8.5902,-9.8973,-11.235299999999999,-15.381,YSO,DSS
83.9804,-69.1665,,-3.571999999999999,-5.651999999999999,,,,,-11.688199999999998,-11.753799999999998,-12.1915,-12.889199999999999,-14.821299999999999,RSG,DSS
84.0054,-66.7776,,,,,,-2.099999999999998,-4.76,-8.820599999999999,-10.075099999999999,-11.0394,-11.873899999999999,-13.6854,CAGB,DSS
84.0248,-69.9674,-3.3870000000000005,-3.6980000000000004,-4.225,-4.805,-5.24,-5.66,-6.23,-7.612299999999999,-8.247399999999999,-8.8243,-9.7563,-11.941199999999998,OAGB,DSS
84.0661,-69.5309,-0.9989999999999988,-0.29299999999999926,-0.9009999999999998,-1.9420000000000002,-2.869999999999999,-3.9299999999999997,-5.199999999999999,-7.5428,-8.171,-9.3285,-10.745999999999999,-14.9674,YSO,DSS
84.1285,-69.3048,-0.10899999999999821,0.5459999999999994,-0.16199999999999903,-1.186,-1.4699999999999989,-2.75,-4.389999999999999,-7.2445,-8.5817,-9.975999999999999,-11.8762,-16.6598,YSO,DSS
84.1285,-69.3048,-0.10899999999999821,0.5459999999999994,-0.16199999999999903,-1.186,-1.4699999999999989,-2.75,-4.389999999999999,-7.2445,-8.5817,-9.975999999999999,-11.8762,-16.6598,YSO,DSS
84.1531,-69.7895,,,,,-4.24,-6.219999999999999,,-9.4991,-10.2677,-10.966899999999999,-11.5939,-12.7198,CAGB,DSS
84.1768,-70.1295,-0.021000000000000796,-1.7560000000000002,-3.3409999999999993,-5.116999999999999,-6.27,-7.09,-7.35,-7.755799999999999,-8.2127,-8.9492,-10.535599999999999,-13.5744,YSO,DSS
84.3671,-69.1467,,,,,-1.5899999999999999,-2.92,-4.1,-7.5222,-9.2189,-10.730799999999999,-11.863199999999999,-16.5563,YSO,DSS
84.3671,-69.1467,,,,,-1.5899999999999999,-2.92,-4.1,-7.5222,-9.2189,-10.730799999999999,-11.863199999999999,-16.5563,YSO,DSS
84.4597,-69.1853,,,,,-0.8499999999999979,-4.279999999999999,-7.08,-10.5823,-11.725,-12.6492,-13.562,-17.8321,YSO,DSS
84.4785,-69.5766,,,,,,-0.030000000000001137,-2.629999999999999,-6.622999999999999,-8.114099999999999,-9.3445,-10.5537,-15.288,YSO,DSS
84.5676,-69.1697,,-1.7220000000000013,-3.4829999999999988,,,,,-10.980799999999999,-11.2147,-11.5359,-12.1614,-14.2943,RSG,DSS
84.5842,-69.6257,-2.0410000000000004,-3.718,-4.385,,,,,-12.4417,-12.0378,-12.498,-12.6558,-13.4963,OAGB,DSS
84.6416,-69.342,,-3.8759999999999994,-4.043999999999999,-6.618,-7.59,-8.48,,-11.2388,-12.2302,-12.9525,-14.0924,,RSG,DSS
84.8801,-70.2047,,,,,-1.4199999999999982,-2.3299999999999983,-4.74,-8.0521,-9.3772,-10.7144,-11.844999999999999,-16.834,YSO,DSS
84.8847,-69.5806,-0.4759999999999991,-4.148,-5.237,-7.791,,,,-11.6278,-11.4849,-11.7451,-12.064599999999999,-13.7236,RSG,DSS
84.9043,-69.7602,,,,,-0.3299999999999983,-1.4800000000000004,-3.869999999999999,-7.463899999999999,-8.8574,-10.286299999999999,-11.413499999999999,-17.5855,YSO,DSS
84.9126,-69.6532,-1.3150000000000013,-1.2850000000000001,-1.815999999999999,-2.5,-2.030000000000001,-2.6799999999999997,-3.42,,,,,,YSO,DSS
84.9132,-69.2985,,,,,-1.4199999999999982,-2.8200000000000003,-3.67,-6.512699999999999,-7.2133,-8.7683,-10.2417,-16.846799999999998,YSO,DSS
84.9215,-69.4881,,3.673000000000002,2.684000000000001,1.6500000000000021,0.4299999999999997,-1.4299999999999997,-3.41,-6.654999999999999,-8.3418,-9.4797,-10.395299999999999,-14.767399999999999,YSO,DSS
84.9239,-69.77,,,,,-2.0700000000000003,-3.5599999999999987,-5.43,-9.0733,-10.2972,-11.392399999999999,-12.467600000000001,-18.123,YSO,DSS
84.9239,-69.77,,,,,-2.0700000000000003,-3.5599999999999987,-5.43,-9.0733,-10.2972,-11.392399999999999,-12.467600000000001,-18.123,YSO,DSS
84.9333,-69.6428,,,,,-2.3099999999999987,-2.58,-4.309999999999999,-8.9567,-11.0516,-12.6921,-13.8307,,YSO,DSS
84.9369,-69.9217,,,,,-4.27,-6.559999999999999,-8.43,-11.151599999999998,-11.8021,-12.479099999999999,-13.4886,-16.2693,OAGB,DSS
84.9382,-69.7473,-2.731,-1.8069999999999986,-2.3889999999999993,-3.818999999999999,-3.41,-3.6899999999999995,-3.9800000000000004,,,,,-17.2902,YSO,DSS
84.966,-70.0214,,2.7880000000000003,1.3260000000000005,0.0940000000000012,-0.9199999999999982,-2.219999999999999,-4.719999999999999,-8.2547,-9.6116,-10.684,-11.6723,-13.5119,CAGB,DSS
84.9671,-71.1585,,,,,-1.0899999999999999,-3.209999999999999,-5.049999999999999,-7.9864999999999995,-8.8802,-9.7956,-10.6817,-14.8254,YSO,DSS
84.9726,-71.1647,,,,,-1.1099999999999994,-2.3299999999999983,-3.799999999999999,,-7.198699999999999,-8.5313,-10.4386,,YSO,DSS
84.9933,-71.1682,,,,,-0.6699999999999982,-1.8099999999999987,-3.91,-7.6409,-9.1291,-10.291,-11.3616,-16.3812,YSO,DSS
84.9939,-71.1706,,1.3279999999999994,-0.8019999999999996,-1.436,-1.8499999999999979,-2.7699999999999996,-3.59,-6.7501999999999995,-8.1747,-9.4173,-10.8291,-16.7665,YSO,DSS
84.998,-69.6251,,,,,-1.8299999999999983,-3.219999999999999,-5.119999999999999,-8.0863,-9.014199999999999,-10.008899999999999,-11.5029,-16.62,YSO,DSS
85.0502,-70.1544,-0.6140000000000008,-0.8659999999999997,-1.7119999999999997,-2.471,-3.0199999999999996,-3.4000000000000004,-3.51,-3.961499999999999,-3.859,,,-14.361899999999999,YSO,DSS
85.0502,-70.1544,-0.6140000000000008,-0.8659999999999997,-1.7119999999999997,-2.471,-3.0199999999999996,-3.4000000000000004,-3.51,-3.961499999999999,-3.859,,,-14.361899999999999,YSO,DSS
85.0507,-70.1683,-0.3269999999999982,0.06500000000000128,-0.7560000000000002,-0.49599999999999866,-0.9199999999999982,-0.9899999999999984,-1.7699999999999996,,,,,-13.0781,YSO,DSS
85.086,-66.2456,,,,,-1.5199999999999996,-4.1899999999999995,-6.51,-9.510399999999999,-10.5924,-11.5058,-12.335799999999999,-14.029599999999999,CAGB,DSS
85.1018,-69.3548,-2.7669999999999995,-3.356,-5.334,-8.097,,,,-11.0042,-10.9642,-11.2987,-11.7726,-13.9216,RSG,DSS
85.1417,-69.4194,-2.686,-1.931000000000001,-2.3470000000000013,-3.023999999999999,-3.709999999999999,-4.52,-5.969999999999999,-8.680299999999999,-9.7911,-10.7555,-11.937899999999999,-15.0611,YSO,DSS
85.1503,-69.8805,3.007999999999999,2.7169999999999987,2.0180000000000007,1.3629999999999995,-2.75,-5.32,-7.529999999999999,-10.4337,-11.3871,-12.1939,-12.9727,-14.4193,CAGB,DSS
85.1801,-70.1862,,,,,-1.3599999999999994,-2.5599999999999987,-3.26,,-6.072199999999999,-8.1473,-9.7859,-14.6171,YSO,DSS
85.1823,-69.3661,-0.8810000000000002,-3.225999999999999,-4.943999999999999,-8.026,,,,-11.4637,-11.480599999999999,-11.846499999999999,-12.3761,-13.8638,RSG,DSS
85.1833,-69.4318,,,,,-1.4499999999999993,-2.349999999999998,-3.9000000000000004,-6.828099999999999,-7.6639,-8.927299999999999,,-15.1772,YSO,DSS
85.1833,-69.4318,,,,,-1.4499999999999993,-2.349999999999998,-3.9000000000000004,-6.828099999999999,-7.6639,-8.927299999999999,,-15.1772,YSO,DSS
85.1931,-70.1885,,1.2630000000000017,0.4750000000000014,-0.49099999999999966,-1.25,-2.1499999999999986,-2.639999999999999,,-5.0755,-7.831099999999999,-9.3508,-13.7753,YSO,DSS
85.1952,-70.1896,,,,,-1.7899999999999991,-2.2300000000000004,-2.469999999999999,,-5.220599999999999,-7.743499999999999,-9.474599999999999,-14.687999999999999,YSO,DSS
85.2021,-69.56,,-1.4920000000000009,-5.379,,,,,-11.3778,-11.5473,-11.9447,-12.6847,-15.078299999999999,RSG,DSS
85.2303,-69.3904,-1.506999999999998,-3.3659999999999997,-5.564,-8.04,,,,-11.2449,-11.123899999999999,-11.391,-11.6626,-13.5485,RSG,DSS
